precio_crc,cilindrada,estilo,pasajeros,combustible,transmision,estado,kilometraje,color_exterior,color_interior,puertas,provincia,antiguedad,marca_norm,origen_marca,segmento_marca,participacion_mercado,cluster_id_hc
5500000,1800.0,Sedán,5.0,Gasolina,Automática/Dual,Excelente,201863.0,NEGRO,GRIS,4,San José,16.0,TOYOTA,JAPON,GENERALISTA,0.1648636953699697,2.0
5500000,2500.0,Pick Up 2WD,4.0,Gasolina,Automática/Dual,Bueno,196339.0,PLATEADO,NEGRO,2,Alajuela,16.0,NISSAN,JAPON,GENERALISTA,0.0888792730419731,0.0
5500000,2400.0,SUV 2WD,5.0,Gasolina,Automática/Dual,Excelente,146211.0,AZUL,BEICH,5,Heredia,16.0,HONDA,JAPON,GENERALISTA,0.0463003028991778,2.0
5500000,2000.0,SUV 2WD,5.0,Diesel,Automática/Dual,Excelente,129000.0,GRIS,NEGRO,4,Alajuela,16.0,HYUNDAI,COREA,GENERALISTA,0.1475551709216789,2.0
5500000,1800.0,Sedán,4.0,Gasolina,Manual,Muy Bueno,25000.0,GRIS,GRIS,4,Puntarenas,16.0,HONDA,JAPON,GENERALISTA,0.0463003028991778,2.0
5500000,2400.0,SUV 4WD/AWD,5.0,Gasolina,Manual,Excelente,200.0,GRIS,NEGRO,5,Alajuela,16.0,SUZUKI,JAPON,GENERALISTA,0.0688879273041973,2.0
5500000,2000.0,Sedán,5.0,Gasolina,Automática/Dual,Excelente,119091.0,AZUL,NEGRO,4,San José,16.0,TOYOTA,JAPON,GENERALISTA,0.1648636953699697,2.0
5500000,2400.0,SUV 4WD/AWD,5.0,Gasolina,Manual,Excelente,132000.0,CAFE,GRIS,4,Heredia,16.0,SUZUKI,JAPON,GENERALISTA,0.0688879273041973,2.0
5500000,3500.0,SUV 4WD/AWD,7.0,Gasolina,Automática/Dual,Bueno,125000.0,BEIGE,BEIGE,4,Cartago,16.0,HONDA,JAPON,GENERALISTA,0.0463003028991778,2.0
5500000,1500.0,Sedán,5.0,Gasolina,Automática/Dual,Excelente,239792.0,NEGRO,GRIS,4,Guanacaste,16.0,TOYOTA,JAPON,GENERALISTA,0.1648636953699697,2.0
5600000,2000.0,Sedán,5.0,Diesel,Automática/Dual,Muy Bueno,155000.0,GRIS,NEGRO,4,Limón,16.0,BMW,ALEMANIA,PREMIUM,0.0410212029424491,0.0
5600000,1800.0,Sedán,5.0,Gasolina,Manual,Excelente,343000.0,BLANCO,BEIGE,4,Cartago,16.0,HONDA,JAPON,GENERALISTA,0.0463003028991778,2.0
5650000,1800.0,Sedán,5.0,Gasolina,Automática/Dual,Excelente,209214.0,BLANCO,BEIGE,5,Alajuela,16.0,TOYOTA,JAPON,GENERALISTA,0.1648636953699697,2.0
5700000,1800.0,Sedán,5.0,Gasolina,Automática/Dual,Excelente,177027.0,GRIS PLATA,NEGRO,5,San José,16.0,TOYOTA,JAPON,GENERALISTA,0.1648636953699697,2.0
5700000,1800.0,Sedán,5.0,Gasolina,Automática/Dual,Muy Bueno,257494.0,NEGRO,NEGRO,4,Alajuela,16.0,TOYOTA,JAPON,GENERALISTA,0.1648636953699697,2.0
5600000,2000.0,Sedán,5.0,Gasolina,Manual,Excelente,128210.0,NEGRO,NEGRO / CUERO,4,San José,16.0,BMW,ALEMANIA,PREMIUM,0.0410212029424491,0.0
5650000,1500.0,Hatchback,5.0,Gasolina,Automática/Dual,Excelente,199880.0,NEGRO,GRIS,4,Cartago,16.0,TOYOTA,JAPON,GENERALISTA,0.1648636953699697,2.0
5650000,1800.0,Sedán,5.0,Gasolina,Automática/Dual,Excelente,197949.0,NEGRO,NEGRO,4,San José,16.0,TOYOTA,JAPON,GENERALISTA,0.1648636953699697,2.0
5700000,2000.0,Sedán,5.0,Gasolina,Manual,Excelente,220000.0,GRIS,NEGRO,3,San José,16.0,HONDA,JAPON,GENERALISTA,0.0463003028991778,0.0
5750000,2000.0,SUV 2WD,5.0,Diesel,Automática/Dual,Excelente,66650.0,GRIS,NEGRO,5,San José,16.0,HYUNDAI,COREA,GENERALISTA,0.1475551709216789,2.0
5750000,2000.0,SUV 2WD,5.0,Diesel,Automática/Dual,Excelente,79500.0,NEGRO,Cuero Negro,4,San José,16.0,HYUNDAI,COREA,GENERALISTA,0.1475551709216789,2.0
5800000,1800.0,Sedán,5.0,Gasolina,Automática/Dual,Excelente,160000.0,GRIS,GRIS,4,San José,16.0,HONDA,JAPON,GENERALISTA,0.0463003028991778,2.0
5800000,3000.0,Sedán,5.0,Gasolina,Automática/Dual,Excelente,190000.0,NEGRO,NEGRO,5,San José,16.0,BMW,ALEMANIA,PREMIUM,0.0410212029424491,2.0
5800000,2200.0,SUV 4WD/AWD,7.0,Diesel,Automática/Dual,Muy Bueno,247160.0,GRIS,NEGRO,4,San José,16.0,HYUNDAI,COREA,GENERALISTA,0.1475551709216789,1.0
5800000,1800.0,Sedán,5.0,Gasolina,Automática/Dual,Excelente,160.0,BLANCO,GRIS,4,Alajuela,16.0,TOYOTA,JAPON,GENERALISTA,0.1648636953699697,2.0
5800000,2000.0,Sedán,5.0,Gasolina,Automática/Dual,Excelente,89000.0,NEGRO,GRIS CON NEGRO,4,San José,16.0,MITSUBISHI,JAPON,DESCONOCIDO,0.0512332323669407,0.0
5850000,3700.0,SUV 2WD,7.0,Gasolina,Automática/Dual,Excelente,175418.0,NEGRO,GRIS,5,San José,16.0,MAZDA,JAPON,GENERALISTA,0.0108178277801817,1.0
5900000,2500.0,SUV 2WD,5.0,Gasolina,Automática/Dual,Excelente,243010.0,BLANCO,GRIS,4,Heredia,16.0,TOYOTA,JAPON,GENERALISTA,0.1648636953699697,2.0
5900000,2000.0,SUV 2WD,5.0,Diesel,Automática/Dual,Excelente,89000.0,GRIS,NEGRO,4,San José,16.0,HYUNDAI,COREA,GENERALISTA,0.1475551709216789,2.0
5950000,2400.0,SUV 4WD/AWD,5.0,Gasolina,Automática/Dual,Excelente,189000.0,ROJO,NEGRO,5,San José,16.0,TOYOTA,JAPON,GENERALISTA,0.1648636953699697,2.0
6000000,2400.0,SUV 2WD,5.0,Gasolina,Automática/Dual,Excelente,122276.0,NEGRO,BIEZE,5,San José,16.0,JEEP,USA,DESCONOCIDO,0.0174816096927736,0.0
5900000,1800.0,Sedán,5.0,Gasolina,Automática/Dual,Excelente,120000.0,GRIS,NEGRO,5,Guanacaste,16.0,TOYOTA,JAPON,GENERALISTA,0.1648636953699697,2.0
5975000,1800.0,Sedán,5.0,Gasolina,Automática/Dual,Excelente,214198.0,PLATEADO,NEGRO,4,Guanacaste,16.0,TOYOTA,JAPON,GENERALISTA,0.1648636953699697,2.0
5975000,1500.0,Sedán,5.0,Gasolina,Manual,Excelente,194057.0,CELESTE,BEIGE,4,Guanacaste,16.0,TOYOTA,JAPON,GENERALISTA,0.1648636953699697,2.0
6000000,2000.0,SUV 2WD,5.0,Diesel,Automática/Dual,Excelente,85000.0,GRIS,NEGRO,4,Alajuela,16.0,HYUNDAI,COREA,GENERALISTA,0.1475551709216789,2.0
6000000,2400.0,SUV 4WD/AWD,5.0,Gasolina,Automática/Dual,Excelente,111250.0,BLANCO,DORADO,4,Heredia,16.0,TOYOTA,JAPON,GENERALISTA,0.1648636953699697,2.0
6000000,2400.0,SUV 2WD,5.0,Gasolina,Automática/Dual,Bueno,106473.0,GRIS,GRIS,4,San José,16.0,CHEVROLET,USA,GENERALISTA,0.0449156209433145,2.0
6000000,2000.0,Hatchback,5.0,Gasolina,Manual,Excelente,173000.0,NEGRO,NEGRO,5,Alajuela,16.0,SUBARU,JAPON,DESCONOCIDO,0.003634790134141,0.0
6000000,2500.0,Microbús/Minivan,10.0,Diesel,Automática/Dual,Muy Bueno,260000.0,BLANCO,GRIS,5,Alajuela,16.0,HYUNDAI,COREA,GENERALISTA,0.1475551709216789,1.0
6000000,2400.0,SUV 2WD,5.0,Gasolina,Manual,Excelente,258100.0,ROJO,GRIS CLARO,4,San José,16.0,TOYOTA,JAPON,GENERALISTA,0.1648636953699697,2.0
6050000,2400.0,SUV 4WD/AWD,5.0,Gasolina,Automática/Dual,Muy Bueno,235000.0,NEGRO,BEIGE,5,Heredia,16.0,SUZUKI,JAPON,GENERALISTA,0.0688879273041973,2.0
6190000,2000.0,SUV 2WD,5.0,Diesel,Automática/Dual,Excelente,78000.0,GRIS,GRIS,4,Heredia,16.0,HYUNDAI,COREA,GENERALISTA,0.1475551709216789,2.0
6050000,2400.0,Sedán,5.0,Gasolina,Automática/Dual,Excelente,170590.0,GRIS,NEGRO,4,Alajuela,16.0,TOYOTA,JAPON,GENERALISTA,0.1648636953699697,2.0
6100000,2000.0,SUV 2WD,5.0,Diesel,Automática/Dual,Excelente,64000.0,GRIS,NEGRO,4,Alajuela,16.0,HYUNDAI,COREA,GENERALISTA,0.1475551709216789,2.0
6150000,2000.0,SUV 2WD,5.0,Diesel,Automática/Dual,Excelente,65000.0,GRIS PLATA,NEGRO,4,San José,16.0,HYUNDAI,COREA,GENERALISTA,0.1475551709216789,2.0
6200000,2000.0,SUV 2WD,5.0,Diesel,Automática/Dual,Excelente,170000.0,GRIS,NEGRO,4,Cartago,16.0,HYUNDAI,COREA,GENERALISTA,0.1475551709216789,2.0
6250000,2400.0,SUV 2WD,5.0,Gasolina,Automática/Dual,Excelente,173809.0,AZUL,NEGRO,5,San José,16.0,HYUNDAI,COREA,GENERALISTA,0.1475551709216789,2.0
6300000,2000.0,SUV 2WD,5.0,Diesel,Automática/Dual,Excelente,90000.0,PLATA,NEGRO,4,Alajuela,16.0,HYUNDAI,COREA,GENERALISTA,0.1475551709216789,2.0
6300000,2000.0,SUV 2WD,7.0,Diesel,Automática/Dual,Muy Bueno,65000.0,BLANCO,NEGRO,5,San José,16.0,HYUNDAI,COREA,GENERALISTA,0.1475551709216789,1.0
6300000,2400.0,SUV 4WD/AWD,5.0,Gasolina,Manual,Excelente,289.0,BEIGE,BEIGE,5,San José,16.0,TOYOTA,JAPON,GENERALISTA,0.1648636953699697,2.0
6350000,2000.0,SUV 2WD,5.0,Diesel,Automática/Dual,Excelente,67000.0,BLANCO,GRIS,5,Heredia,16.0,HYUNDAI,COREA,GENERALISTA,0.1475551709216789,2.0
6350000,2000.0,SUV 2WD,5.0,Diesel,Automática/Dual,Excelente,171000.0,BLANCO,NEGRO,5,Cartago,16.0,HYUNDAI,COREA,GENERALISTA,0.1475551709216789,2.0
6350000,2000.0,SUV 2WD,5.0,Diesel,Automática/Dual,Excelente,77000.0,GRIS PLATA,NEGRO,4,Alajuela,16.0,HYUNDAI,COREA,GENERALISTA,0.1475551709216789,2.0
6400000,2000.0,SUV 2WD,7.0,Diesel,Automática/Dual,Excelente,99700.0,GRIS,NEGRO,4,Heredia,16.0,KIA,COREA,GENERALISTA,0.0618779749026395,1.0
6450000,2000.0,SUV 2WD,5.0,Diesel,Automática/Dual,Excelente,79000.0,NEGRO,NEGRO,4,Alajuela,16.0,HYUNDAI,COREA,GENERALISTA,0.1475551709216789,2.0
6495000,2000.0,SUV 2WD,5.0,Diesel,Automática/Dual,Excelente,79619.0,GRIS,CAFE Y NEGRO,4,Alajuela,16.0,HYUNDAI,COREA,GENERALISTA,0.1475551709216789,2.0
6500000,2000.0,SUV 2WD,5.0,Diesel,Automática/Dual,Excelente,62104.0,GRIS OSCURO,NEGRO,4,San José,16.0,HYUNDAI,COREA,GENERALISTA,0.1475551709216789,2.0
6500000,2000.0,SUV 2WD,5.0,Diesel,Automática/Dual,Excelente,81000.0,BLANCO,GRIS,5,San José,16.0,HYUNDAI,COREA,GENERALISTA,0.1475551709216789,2.0
6500000,2000.0,Sedán,5.0,Gasolina,Automática/Dual,Excelente,98300.0,AZUL,BEIGE,4,Heredia,16.0,BMW,ALEMANIA,PREMIUM,0.0410212029424491,0.0
6500000,2400.0,SUV 4WD/AWD,5.0,Gasolina,Automática/Dual,Excelente,124241.0,NEGRO,NEGRO,4,Heredia,16.0,HONDA,JAPON,GENERALISTA,0.0463003028991778,2.0
6500000,2000.0,SUV 2WD,5.0,Diesel,Automática/Dual,Excelente,79619.0,BLANCO,CAMEL,4,Alajuela,16.0,HYUNDAI,COREA,GENERALISTA,0.1475551709216789,2.0
6500000,2400.0,SUV 2WD,5.0,Gasolina,Automática/Dual,Excelente,209000.0,GRIS,NEGRO,5,Heredia,16.0,HONDA,JAPON,GENERALISTA,0.0463003028991778,2.0
6500000,2000.0,SUV 2WD,5.0,Diesel,Automática/Dual,Excelente,74000.0,GRIS,NEGRO,4,Alajuela,16.0,HYUNDAI,COREA,GENERALISTA,0.1475551709216789,2.0
6500000,2000.0,SUV 2WD,5.0,Diesel,Automática/Dual,Excelente,60570.0,PLATEADO,NEGRO,4,Alajuela,16.0,HYUNDAI,COREA,GENERALISTA,0.1475551709216789,2.0
6500000,2500.0,SUV 2WD,5.0,Gasolina,Automática/Dual,Excelente,115.0,GRIS CLARO,GRIS,4,San José,16.0,TOYOTA,JAPON,GENERALISTA,0.1648636953699697,2.0
6500000,2000.0,SUV 2WD,5.0,Diesel,Automática/Dual,Excelente,163000.0,PLATEADO,NEGRO,5,Heredia,16.0,HYUNDAI,COREA,GENERALISTA,0.1475551709216789,2.0
6500000,2400.0,SUV 4WD/AWD,5.0,Gasolina,Automática/Dual,Excelente,160934.0,NEGRO,NEGRO,4,San José,16.0,HONDA,JAPON,GENERALISTA,0.0463003028991778,2.0
6500000,3000.0,SUV 4WD/AWD,5.0,Gasolina,Automática/Dual,Excelente,123000.0,BLANCO,NEGRO,4,Heredia,16.0,BMW,ALEMANIA,PREMIUM,0.0410212029424491,0.0
6500000,2000.0,SUV 4WD/AWD,5.0,Gasolina,Automática/Dual,Excelente,228919.0,DORADO Y NEGRO,NEGRO,5,San José,16.0,HYUNDAI,COREA,GENERALISTA,0.1475551709216789,2.0
6500000,2000.0,SUV 2WD,5.0,Diesel,Automática/Dual,Excelente,67000.0,GRIS,NEGRO,5,San José,16.0,HYUNDAI,COREA,GENERALISTA,0.1475551709216789,2.0
6600000,2400.0,SUV 4WD/AWD,5.0,Gasolina,Automática/Dual,Excelente,222089.0,CAFE,NEGRO,5,Heredia,16.0,HONDA,JAPON,GENERALISTA,0.0463003028991778,2.0
6600000,2400.0,SUV 4WD/AWD,5.0,Gasolina,Automática/Dual,Excelente,129000.0,CAFE,BEIGE,4,San José,16.0,HONDA,JAPON,GENERALISTA,0.0463003028991778,2.0
6750000,2400.0,SUV 4WD/AWD,5.0,Gasolina,Automática/Dual,Excelente,197000.0,PLATEADO,GRIS,5,Heredia,16.0,TOYOTA,JAPON,GENERALISTA,0.1648636953699697,2.0
6950000,2200.0,SUV 4WD/AWD,7.0,Diesel,Automática/Dual,Excelente,72000.0,CREMA,NEGRO,5,San José,16.0,KIA,COREA,GENERALISTA,0.0618779749026395,1.0
6650000,2400.0,SUV 2WD,5.0,Gasolina,Automática/Dual,Excelente,142000.0,GRIS,NEGRO,5,Heredia,16.0,HONDA,JAPON,GENERALISTA,0.0463003028991778,2.0
6650000,2000.0,SUV 2WD,5.0,Diesel,Automática/Dual,Excelente,70000.0,GRIS,NEGRO,4,Alajuela,16.0,HYUNDAI,COREA,GENERALISTA,0.1475551709216789,2.0
6700000,2000.0,SUV 2WD,5.0,Diesel,Automática/Dual,Excelente,84000.0,GRIS,NEGRO,5,Cartago,16.0,HYUNDAI,COREA,GENERALISTA,0.1475551709216789,2.0
6700000,2400.0,SUV 4WD/AWD,5.0,Gasolina,Automática/Dual,Excelente,220000.0,NEGRO,NEGRO,5,Alajuela,16.0,HONDA,JAPON,GENERALISTA,0.0463003028991778,2.0
6700000,2000.0,SUV 2WD,5.0,Diesel,Automática/Dual,Excelente,67000.0,CEREZA,NEGRO,5,Heredia,16.0,HYUNDAI,COREA,GENERALISTA,0.1475551709216789,2.0
6850000,2400.0,SUV 4WD/AWD,5.0,Gasolina,Manual,Excelente,138000.0,ROJO,NEGRO,5,San José,16.0,HONDA,JAPON,GENERALISTA,0.0463003028991778,2.0
6900000,3000.0,SUV 4WD/AWD,5.0,Gasolina,Automática/Dual,Excelente,214000.0,PLATA,NEGRO,5,Alajuela,16.0,BMW,ALEMANIA,PREMIUM,0.0410212029424491,0.0
6900000,2000.0,SUV 2WD,5.0,Diesel,Automática/Dual,Excelente,67000.0,BLANCO,NEGRO,5,Heredia,16.0,HYUNDAI,COREA,GENERALISTA,0.1475551709216789,2.0
6900000,2400.0,SUV 2WD,5.0,Gasolina,Automática/Dual,Excelente,140013.0,CELESTE,BEIGE,5,Guanacaste,16.0,HONDA,JAPON,GENERALISTA,0.0463003028991778,2.0
6900000,2500.0,Microbús/Minivan,10.0,Gasolina,Automática/Dual,Excelente,163000.0,BLANCO,GRIS,4,Cartago,16.0,HYUNDAI,COREA,GENERALISTA,0.1475551709216789,1.0
7000000,2400.0,SUV 4WD/AWD,5.0,Gasolina,Automática/Dual,Excelente,124440.0,NEGRO,GRIS Y NEGRO,5,San José,16.0,HONDA,JAPON,GENERALISTA,0.0463003028991778,2.0
7000000,2400.0,SUV 2WD,5.0,Gasolina,Automática/Dual,Excelente,222089.0,PLATA,GRIS,5,Heredia,16.0,TOYOTA,JAPON,GENERALISTA,0.1648636953699697,2.0
7275000,4000.0,SUV 4WD/AWD,5.0,Gasolina,Automática/Dual,Excelente,148661.0,NEGRO,NEGRO,4,San José,16.0,NISSAN,JAPON,GENERALISTA,0.0888792730419731,2.0
7000000,2400.0,SUV 2WD,5.0,Híbrido,Automática/Dual,Excelente,78.0,CELESTE,GRIS,4,Alajuela,16.0,HYUNDAI,COREA,GENERALISTA,0.1475551709216789,2.0
7000000,2400.0,SUV 2WD,5.0,Gasolina,Manual,Excelente,126000.0,NEGRO,GRIS,4,Heredia,16.0,TOYOTA,JAPON,GENERALISTA,0.1648636953699697,2.0
7000000,2000.0,SUV 2WD,5.0,Diesel,Automática/Dual,Muy Bueno,78000.0,GRIS,NEGRO,4,San José,16.0,HYUNDAI,COREA,GENERALISTA,0.1475551709216789,2.0
7150000,3500.0,SUV 4WD/AWD,8.0,Gasolina,Automática/Dual,Excelente,152000.0,CHAMPAGNE,BEIGE,5,Cartago,16.0,HONDA,JAPON,GENERALISTA,0.0463003028991778,1.0
7150000,2000.0,SUV 2WD,5.0,Diesel,Automática/Dual,Muy Bueno,79000.0,PLATEADO,NEGRO,5,San José,16.0,HYUNDAI,COREA,GENERALISTA,0.1475551709216789,2.0
7200000,2400.0,Sedán,5.0,Gasolina,Manual,Excelente,226000.0,NEGRO,NEGRO,4,Heredia,16.0,HONDA,JAPON,GENERALISTA,0.0463003028991778,2.0
7200000,3500.0,SUV 4WD/AWD,8.0,Gasolina,Automática/Dual,Excelente,269000.0,AZUL,GRIS,4,Cartago,16.0,HONDA,JAPON,GENERALISTA,0.0463003028991778,2.0
7200000,2500.0,Microbús/Minivan,10.0,Diesel,Automática/Dual,Excelente,254000.0,GRIS,GRIS,5,Cartago,16.0,HYUNDAI,COREA,GENERALISTA,0.1475551709216789,1.0
7200000,2000.0,SUV 2WD,5.0,Diesel,Automática/Dual,Excelente,110.0,BLANCO,GRIS,4,Guanacaste,16.0,HYUNDAI,COREA,GENERALISTA,0.1475551709216789,2.0
7200000,2500.0,Microbús/Minivan,10.0,Diesel,Manual,Excelente,172000.0,CELESTE,GRIS,5,Cartago,16.0,HYUNDAI,COREA,GENERALISTA,0.1475551709216789,1.0
7250000,2400.0,SUV 4WD/AWD,5.0,Diesel,Automática/Dual,Muy Bueno,146500.0,PLATA,GRIS,5,Alajuela,16.0,JEEP,USA,DESCONOCIDO,0.0174816096927736,0.0
7300000,2400.0,SUV 4WD/AWD,5.0,Gasolina,Manual,Excelente,180000.0,NEGRO,GRIS,5,Alajuela,16.0,HONDA,JAPON,GENERALISTA,0.0463003028991778,2.0
7300000,2500.0,SUV 4WD/AWD,5.0,Gasolina,Automática/Dual,Excelente,98500.0,VERDE,VERDE,5,Heredia,16.0,TOYOTA,JAPON,GENERALISTA,0.1648636953699697,2.0
7400000,2400.0,SUV 4WD/AWD,5.0,Gasolina,Automática/Dual,Excelente,129552.0,NEGRO,NEGRO,5,San José,16.0,HONDA,JAPON,GENERALISTA,0.0463003028991778,2.0
7500000,2835.0,SUV 4WD/AWD,5.0,Diesel,Manual,Muy Bueno,330000.0,PLATEADO,GRIS,5,San José,16.0,MITSUBISHI,JAPON,DESCONOCIDO,0.0512332323669407,0.0
7575000,2400.0,SUV 4WD/AWD,5.0,Gasolina,Automática/Dual,Excelente,158164.0,NEGRO,GRIS,4,San José,16.0,TOYOTA,JAPON,GENERALISTA,0.1648636953699697,2.0
7875000,2400.0,SUV 2WD,5.0,Gasolina,Automática/Dual,Excelente,175669.0,VERDE,NEGRO-BEIGE,5,Guanacaste,16.0,HONDA,JAPON,GENERALISTA,0.0463003028991778,2.0
7899000,4000.0,SUV 4WD/AWD,7.0,Híbrido,Automática/Dual,Excelente,160000.0,BLANCO,BEIGE,5,Alajuela,16.0,NISSAN,JAPON,GENERALISTA,0.0888792730419731,2.0
7500000,2000.0,SUV 2WD,7.0,Diesel,Automática/Dual,Excelente,74413.0,GRIS,NEGRO,4,Alajuela,16.0,KIA,COREA,GENERALISTA,0.0618779749026395,1.0
7500000,2000.0,SUV 2WD,7.0,Diesel,Automática/Dual,Excelente,72949.0,GRIS,NEGRO,4,Alajuela,16.0,KIA,COREA,GENERALISTA,0.0618779749026395,1.0
7500000,2000.0,SUV 2WD,5.0,Diesel,Automática/Dual,Excelente,140000.0,BLANCO,NEGRO,5,San José,16.0,HYUNDAI,COREA,GENERALISTA,0.1475551709216789,2.0
7500000,2200.0,SUV 4WD/AWD,7.0,Diesel,Automática/Dual,Excelente,58824.0,NEGRO,NEGRO,4,Alajuela,16.0,KIA,COREA,GENERALISTA,0.0618779749026395,1.0
7500000,4000.0,Pick Up 4WD,4.0,Gasolina,Automática/Dual,Bueno,265541.0,NEGRO,GRIS,4,Alajuela,16.0,NISSAN,JAPON,GENERALISTA,0.0888792730419731,2.0
7500000,2400.0,SUV 4WD/AWD,5.0,Gasolina,Manual,Excelente,175000.0,BLANCO,BEIGE,4,Guanacaste,16.0,TOYOTA,JAPON,GENERALISTA,0.1648636953699697,2.0
7500000,2200.0,SUV 2WD,5.0,Diesel,Automática/Dual,Excelente,160000.0,GRIS,NEGRO,5,Cartago,16.0,KIA,COREA,GENERALISTA,0.0618779749026395,2.0
7500000,2000.0,SUV 2WD,5.0,Diesel,Automática/Dual,Excelente,89000.0,GRIS OSCURO,NEGRO,5,Heredia,16.0,HYUNDAI,COREA,GENERALISTA,0.1475551709216789,2.0
7650000,3700.0,Pick Up 4WD,5.0,Gasolina,Automática/Dual,Excelente,1518230.0,BLANCO,NEGRO,4,San José,16.0,CHEVROLET,USA,GENERALISTA,0.0449156209433145,2.0
7700000,2400.0,SUV 4WD/AWD,5.0,Gasolina,Automática/Dual,Muy Bueno,169464.0,AZUL OSCURO,BEIGE,5,Alajuela,16.0,TOYOTA,JAPON,GENERALISTA,0.1648636953699697,2.0
7975000,2400.0,SUV 4WD/AWD,5.0,Gasolina,Automática/Dual,Excelente,141120.0,NEGRO,NEGRO-BEIGE,4,Guanacaste,16.0,HONDA,JAPON,GENERALISTA,0.0463003028991778,2.0
8000000,2500.0,SUV 4WD/AWD,7.0,Diesel,Manual,Muy Bueno,202000.0,GRIS,GRIS,5,San José,16.0,FORD,USA,GENERALISTA,0.0259627866724361,2.0
9000000,2500.0,Pick Up 4WD,5.0,Diesel,Manual,Muy Bueno,254000.0,NEGRE,NEGRO,5,Heredia,16.0,MITSUBISHI,JAPON,DESCONOCIDO,0.0512332323669407,0.0
8000000,2500.0,Microbús/Minivan,10.0,Diesel,Automática/Dual,Excelente,156000.0,GRIS,GRIS,4,San José,16.0,HYUNDAI,COREA,GENERALISTA,0.1475551709216789,1.0
8000000,3000.0,SUV 4WD/AWD,7.0,Diesel,Automática/Dual,Excelente,240000.0,GRIS PLATA,NEGRO,5,Cartago,16.0,LAND ROVER,DESCONOCIDO,PREMIUM,0.0198182604932929,1.0
8500000,4000.0,SUV 4WD/AWD,5.0,Gasolina,Automática/Dual,Excelente,156.0,NEGRO,GRIS,4,San José,16.0,NISSAN,JAPON,GENERALISTA,0.0888792730419731,2.0
8500000,2500.0,Microbús/Minivan,10.0,Diesel,Automática/Dual,Excelente,81803.0,GRIS,GRIS,3,Alajuela,16.0,HYUNDAI,COREA,GENERALISTA,0.1475551709216789,1.0
8697500,3000.0,SUV 4WD/AWD,7.0,Diesel,Automática/Dual,Excelente,172500.0,GRIS,NEGRO,5,San José,16.0,LAND ROVER,DESCONOCIDO,PREMIUM,0.0198182604932929,1.0
8850000,2800.0,SUV 4WD/AWD,5.0,Diesel,Automática/Dual,Muy Bueno,309000.0,AZUL,GRIS,5,Alajuela,16.0,MITSUBISHI,JAPON,DESCONOCIDO,0.0512332323669407,2.0
9000000,2500.0,Pick Up 4WD,5.0,Diesel,Manual,Muy Bueno,201000.0,BLANCO,GRIS,4,Limón,16.0,NISSAN,JAPON,GENERALISTA,0.0888792730419731,0.0
9000000,2500.0,Pick Up 4WD,5.0,Diesel,Automática/Dual,Excelente,140000.0,NEGRO,GRIS,4,San José,16.0,NISSAN,JAPON,GENERALISTA,0.0888792730419731,0.0
9000000,3000.0,Pick Up 4WD,5.0,Diesel,Automática/Dual,Excelente,278.0,BLANCO,GRIS,4,Alajuela,16.0,FORD,USA,GENERALISTA,0.0259627866724361,2.0
9500000,5300.0,Pick Up 4WD,5.0,Gasolina,Automática/Dual,Muy Bueno,163200.0,GRIS,BEIGE / CUERO,4,San José,16.0,CHEVROLET,USA,GENERALISTA,0.0449156209433145,0.0
9500000,4000.0,Hatchback,4.0,Gasolina,Automática/Dual,Muy Bueno,147536.0,BLANCO,NEGRO,2,San José,16.0,FORD,USA,GENERALISTA,0.0259627866724361,0.0
9500000,3600.0,Sedán,4.0,Gasolina,Automática/Dual,Excelente,219000.0,ROJO,NEGRO,2,San José,16.0,CHEVROLET,USA,GENERALISTA,0.0449156209433145,0.0
9940000,3000.0,Sedán,5.0,Gasolina,Automática/Dual,Excelente,151000.0,AZUL,BEIGE,2,Heredia,16.0,BMW,ALEMANIA,PREMIUM,0.0410212029424491,0.0
9990000,2800.0,SUV 4WD/AWD,5.0,Diesel,Automática/Dual,Excelente,160000.0,GRIS,GRIS,2,Heredia,16.0,JEEP,USA,DESCONOCIDO,0.0174816096927736,0.0
11679500,4608.0,SUV 4WD/AWD,7.0,Gasolina,Automática/Dual,Muy Bueno,146900.0,NEGRO,CUERO GRIS,4,San José,16.0,TOYOTA,JAPON,GENERALISTA,0.1648636953699697,2.0
12500000,3800.0,SUV 4WD/AWD,5.0,Gasolina,Automática/Dual,Excelente,201168.0,AZUL,NEGRO,5,Alajuela,16.0,JEEP,USA,DESCONOCIDO,0.0174816096927736,0.0
10000000,4000.0,SUV 4WD/AWD,7.0,Gasolina,Automática/Dual,Excelente,300000.0,GRIS,NEGRO,5,San José,16.0,TOYOTA,JAPON,GENERALISTA,0.1648636953699697,2.0
10100000,2986.0,Microbús/Minivan,10.0,Gasolina,Manual,Muy Bueno,26400.0,GRIS,GRIS,4,San José,16.0,TOYOTA,JAPON,GENERALISTA,0.1648636953699697,1.0
10200000,2500.0,Pick Up 4WD,5.0,Diesel,Automática/Dual,Excelente,147000.0,PLATEADO,GRIS,4,Cartago,16.0,NISSAN,JAPON,GENERALISTA,0.0888792730419731,0.0
10350000,4000.0,Sedán,4.0,Gasolina,Automática/Dual,Excelente,88514.0,BLANCO,TERRACOTA,2,Alajuela,16.0,FORD,USA,GENERALISTA,0.0259627866724361,0.0
