marca,modelo,precio_crc,precio_usd,cilindrada,estilo,pasajeros,combustible,transmision,estado,kilometraje,color_exterior,color_interior,puertas,impuestos_pagados,precio_negociable,recibe_vehiculo,provincia,antiguedad,marca_norm,origen_marca,segmento_marca,participacion_mercado
Jeep,WRANGLER RUBICON,9990000,20101,2800,SUV 4WD/AWD,5,Diesel,Automática/Dual,Excelente,160000,GRIS,GRIS,2,SI,SI,NO,Heredia,16,JEEP,USA,DESCONOCIDO,0.0174816096927737
Toyota,SEQUOIA SR 5,11679500,23500,4608,SUV 4WD/AWD,7,Gasolina,Automática/Dual,Muy Bueno,146900,NEGRO,CUERO GRIS,4,SI,SI,SI,San José,16,TOYOTA,JAPON,GENERALISTA,0.16486369536997
Jeep,WRANGLER,12500000,25151,3800,SUV 4WD/AWD,5,Gasolina,Automática/Dual,Excelente,201168,AZUL,NEGRO,5,SI,SI,NO,Alajuela,16,JEEP,USA,DESCONOCIDO,0.0174816096927737
Toyota,4RUNNER SR5,10000000,20121,4000,SUV 4WD/AWD,7,Gasolina,Automática/Dual,Excelente,300000,GRIS,NEGRO,5,SI,NO,NO,San José,16,TOYOTA,JAPON,GENERALISTA,0.16486369536997
Toyota,HIACE,10100000,20322,2986,Microbús/Minivan,10,Gasolina,Manual,Muy Bueno,26400,GRIS,GRIS,4,SI,NO,NO,San José,16,TOYOTA,JAPON,GENERALISTA,0.16486369536997
Nissan,NAVARA,10200000,20523,2500,Pick Up 4WD,5,Diesel,Automática/Dual,Excelente,147000,PLATEADO,GRIS,4,SI,SI,SI,Cartago,16,NISSAN,JAPON,GENERALISTA,0.0888792730419732
Ford,MUSTANG,10350000,20825,4000,Sedán,4,Gasolina,Automática/Dual,Excelente,88514,BLANCO,TERRACOTA,2,SI,SI,NO,Alajuela,16,FORD,USA,GENERALISTA,0.0259627866724362
Mitsubishi,L200,10750000,21630,2500,Pick Up 4WD,5,Diesel,Manual,Muy Bueno,300000,VERDE,GRIS,4,SI,SI,SI,Guanacaste,16,MITSUBISHI,JAPON,DESCONOCIDO,0.0512332323669407
Chevrolet,CAMARO,11190000,22515,3600,Sedán,4,Gasolina,Automática/Dual,Excelente,209214,ROJO,GRIS,2,SI,SI,NO,Heredia,16,CHEVROLET,USA,GENERALISTA,0.0449156209433146
Toyota,HILUX,11275000,22686,3000,Pick Up 4WD,5,Diesel,Manual,Excelente,100350,AZUL,GRIS,4,SI,SI,SI,Cartago,16,TOYOTA,JAPON,GENERALISTA,0.16486369536997
Toyota,HILUX SRV,11500000,23139,3000,Pick Up 4WD,5,Diesel,Manual,Excelente,290000,BLANCO,GRIS,4,SI,SI,NO,Cartago,16,TOYOTA,JAPON,GENERALISTA,0.16486369536997
Toyota,FORTUNER,11500000,23139,3000,SUV 4WD/AWD,7,Diesel,Automática/Dual,Muy Bueno,230000,NEGRO,CAFÉ,5,SI,SI,NO,Cartago,16,TOYOTA,JAPON,GENERALISTA,0.16486369536997
Toyota,4RUNNER,11900000,23944,4000,SUV 4WD/AWD,7,Gasolina,Automática/Dual,Excelente,152244,NEGRO,CREMA,4,SI,SI,SI,San José,16,TOYOTA,JAPON,GENERALISTA,0.16486369536997
Honda,CIVIC SI,12000000,24145,2000,Sedán,5,Gasolina,Manual,Excelente,189023,ROJO,GRIS,5,SI,NO,NO,Alajuela,16,HONDA,JAPON,GENERALISTA,0.0463003028991778
Toyota,TACOMA,12800000,25755,4000,Pick Up 4WD,5,Gasolina,Automática/Dual,Excelente,263932,BLANCO,GRIS Y NEGRO,4,SI,SI,SI,San José,16,TOYOTA,JAPON,GENERALISTA,0.16486369536997
Land,Rover RANGE ROVER,13000000,26157,3600,SUV 4WD/AWD,5,Diesel,Automática/Dual,Muy Bueno,36754,GRIS,NEGRO,5,SI,SI,NO,San José,16,LAND ROVER,DESCONOCIDO,PREMIUM,0.0198182604932929
Toyota,TUNDRA,13500000,27163,5700,Pick Up 4WD,5,Gasolina,Automática/Dual,Excelente,190000,ROJO,NEGRO,4,SI,SI,SI,Alajuela,16,TOYOTA,JAPON,GENERALISTA,0.16486369536997
Toyota,PRADO,14000000,28169,4000,SUV 4WD/AWD,7,Gasolina,Automática/Dual,Excelente,156000,GRIS,NEGRO,5,SI,SI,NO,Puntarenas,16,TOYOTA,JAPON,GENERALISTA,0.16486369536997
Hummer,H3,14000000,28169,3700,SUV 4WD/AWD,5,Gasolina,Automática/Dual,Excelente,130357,NEGRO,GRIS,5,SI,SI,SI,Puntarenas,16,HUMMER,DESCONOCIDO,DESCONOCIDO,8.65426222414539E-05
Dodge/RAM,1500 SLT,12850000,25855,5700,Pick Up 2WD,5,Gasolina,Automática/Dual,Excelente,128056,BLANCO,GRIS CUERO,4,SI,SI,SI,Heredia,16,DODGE,USA,DESCONOCIDO,0.0077022933794894
Dodge/RAM,1500,12900000,25956,5700,Pick Up 4WD,5,Gasolina,Automática/Dual,Muy Bueno,233354,ROJA,NEGRO,4,SI,SI,NO,San José,16,DODGE,USA,DESCONOCIDO,0.0077022933794894
Jeep,WRANGLER SAHARA,13750000,27666,2800,SUV 4WD/AWD,5,Diesel,Automática/Dual,Excelente,164000,NEGRO,NEGRO,3,SI,SI,SI,Heredia,16,JEEP,USA,DESCONOCIDO,0.0174816096927737
Toyota,HILUX,13900000,27968,3000,Pick Up 4WD,5,Diesel,Manual,Excelente,280000,CRIS,NEGRO,5,SI,SI,SI,Cartago,16,TOYOTA,JAPON,GENERALISTA,0.16486369536997
Toyota,4RUNNER SR5,14775000,29728,4000,SUV 4WD/AWD,7,Gasolina,Automática/Dual,Excelente,188687,PLATEADO,GRIS-NEGRO,5,SI,SI,SI,Guanacaste,16,TOYOTA,JAPON,GENERALISTA,0.16486369536997
Toyota,LAND CRUISER PRADO,14900000,29980,3000,SUV 4WD/AWD,7,Diesel,Automática/Dual,Bueno,201000,PLATA,GRIS,5,SI,NO,NO,San José,16,TOYOTA,JAPON,GENERALISTA,0.16486369536997
Rover,RANGE ROVER SPORT,15000000,30181,3000,SUV 4WD/AWD,5,Diesel,Manual,Excelente,14000,GRIS,NEGRO,5,SI,NO,NO,Alajuela,16,LAND ROVER,DESCONOCIDO,PREMIUM,0.0198182604932929
Toyota,4RUNNER,15000000,30181,4000,SUV 4WD/AWD,7,Gasolina,Automática/Dual,Excelente,149669,GRIS,NEGRO,5,SI,NO,NO,San José,16,TOYOTA,JAPON,GENERALISTA,0.16486369536997
Toyota,PRADO,15500000,31187,3000,SUV 4WD/AWD,7,Diesel,Automática/Dual,Excelente,220000,NEGRO,NEGRO,5,SI,SI,NO,Heredia,16,TOYOTA,JAPON,GENERALISTA,0.16486369536997
Toyota,LAND CRUISER PRADO,15700000,31590,3000,SUV 4WD/AWD,7,Diesel,Automática/Dual,Excelente,145000,GRIS,NEGRO,5,SI,SI,SI,Cartago,16,TOYOTA,JAPON,GENERALISTA,0.16486369536997
Toyota,LAND CRUISER PRADO,16250000,32696,3000,SUV 4WD/AWD,7,Diesel,Automática/Dual,Muy Bueno,280000,GRIS OSCURO,NEGRO,5,SI,SI,SI,San José,16,TOYOTA,JAPON,GENERALISTA,0.16486369536997
Toyota,PRADO VX,16401000,33000,3000,SUV 4WD/AWD,7,Diesel,Automática/Dual,Excelente,256000,BEIGE,BEIGE,4,SI,SI,SI,Cartago,16,TOYOTA,JAPON,GENERALISTA,0.16486369536997
Honda,PILOT EXL,22000000,44266,3471,SUV 4WD/AWD,8,Gasolina,Automática/Dual,Excelente,93000,GRIS,GRIS,5,SI,NO,NO,San José,16,HONDA,JAPON,GENERALISTA,0.0463003028991778
Dodge/RAM,CHALLENGER SRT,16550000,33300,6100,Sedán,5,Gasolina,Manual,Excelente,121000,NEGRO,NEGRO,2,SI,SI,SI,Heredia,16,DODGE,USA,DESCONOCIDO,0.0077022933794894
Toyota,PRADO TX,16800000,33803,3000,SUV 4WD/AWD,7,Diesel,Automática/Dual,Excelente,190000,BLANCO,BEIGE,4,SI,SI,SI,Cartago,16,TOYOTA,JAPON,GENERALISTA,0.16486369536997
Chevrolet,CAMARO SS,17850000,35915,6200,Sedán,4,Gasolina,Manual,Excelente,102000,NEGRO,NEGRO,2,SI,NO,NO,Heredia,16,CHEVROLET,USA,GENERALISTA,0.0449156209433146
Porsche,CAYMAN S,34740300,69900,3500,Sedán,2,Gasolina,Manual,Excelente,65948,GRIS,NEGRO,5,SI,SI,NO,San José,16,PORSCHE,ALEMANIA,PREMIUM,0.0043271311120727
Hyundai,ACCENT,1800000,3622,1400,Sedán,5,Gasolina,Manual,Bueno,358000,AZUL,GRIS,4,SI,SI,NO,San José,15,HYUNDAI,COREA,GENERALISTA,0.147555170921679
Fiat,PUNTO,2200000,4427,1400,Hatchback,5,Gasolina,Manual,Bueno,223000,VINO,GRIS,5,SI,SI,NO,San José,15,FIAT,DESCONOCIDO,DESCONOCIDO,0.0043271311120727
Renault,SANDERO,2200000,4427,1600,Hatchback,5,Gasolina,Manual,Muy Bueno,301235,BLANCO,GRIS,5,SI,SI,NO,San José,15,RENAULT,FRANCIA,DESCONOCIDO,0.00856771960190394
Nissan,TIIDA,2500000,5030,1800,Sedán,5,Gasolina,Automática/Dual,Bueno,237000,GRIS,ORIGINAL,4,SI,SI,NO,San José,15,NISSAN,JAPON,GENERALISTA,0.0888792730419732
Citroen,C3,2500000,5030,1400,Sedán,5,Gasolina,Manual,Excelente,148600,GRIS,NEGRO,5,SI,SI,NO,Cartago,15,CITROEN,FRANCIA,DESCONOCIDO,0.0043271311120727
Kia,PICANTO,2600000,5231,1086,Sedán,5,Gasolina,Manual,Muy Bueno,145000,CELESTE,NEGRO,4,SI,NO,NO,San José,15,KIA,COREA,GENERALISTA,0.0618779749026396
Chevrolet,SPARK LITE,2700000,5433,800,Hatchback,5,Gasolina,Manual,Muy Bueno,194650,GRIS PLATA,NEGRO,5,SI,SI,NO,San José,15,CHEVROLET,USA,GENERALISTA,0.0449156209433146
Kia,PICANTO,2750000,5533,1100,Sedán,5,Gasolina,Manual,Excelente,200000,GRIS,GRIS,4,SI,SI,SI,Heredia,15,KIA,COREA,GENERALISTA,0.0618779749026396
Suzuki,CELERIO,2800000,5634,1000,Sedán,5,Gasolina,Manual,Excelente,174500,FUCSIA,GRIS,5,SI,SI,NO,San José,15,SUZUKI,JAPON,GENERALISTA,0.0688879273041973
Kia,PICANTO,3000000,6036,1100,Hatchback,5,Gasolina,Manual,Excelente,181000,GRIS,NEGRO,4,SI,SI,NO,Puntarenas,15,KIA,COREA,GENERALISTA,0.0618779749026396
Kia,RIO,3100000,6237,1399,Sedán,5,Gasolina,Manual,Excelente,199700,GRIS,GRIS,4,SI,SI,NO,San José,15,KIA,COREA,GENERALISTA,0.0618779749026396
Chevrolet,SPARK,3200000,6439,1400,Hatchback,5,Gasolina,Manual,Excelente,171433,BLANCO,GRIS,5,SI,SI,NO,San José,15,CHEVROLET,USA,GENERALISTA,0.0449156209433146
Suzuki,CELERIO,3250000,6539,1000,Hatchback,5,Gasolina,Automática/Dual,Excelente,179834,GRIS,NEGRO,4,SI,SI,NO,Cartago,15,SUZUKI,JAPON,GENERALISTA,0.0688879273041973
Chevrolet,SPARK,3275000,6590,1000,Hatchback,5,Gasolina,Manual,Excelente,162600,BLANCO,GRIS,5,SI,SI,NO,San José,15,CHEVROLET,USA,GENERALISTA,0.0449156209433146
Great,Wall VOLEEX C30,3400000,6841,1500,Sedán,5,Híbrido,Manual,Excelente,99400,NEGRO,BEIGE,4,SI,SI,NO,San José,15,GREAT WALL,CHINA,DESCONOCIDO,0.00155776720034617
Nissan,TIIDA,3400000,6841,1800,Sedán,5,Gasolina,Automática/Dual,Excelente,255000,VERDE MUSGO,GRIS,4,SI,NO,NO,San José,15,NISSAN,JAPON,GENERALISTA,0.0888792730419732
Jeep,COMPASS,3950000,7948,2400,SUV 4WD/AWD,5,Gasolina,Manual,Excelente,150000,PLATA,NEGRO,5,SI,SI,NO,San José,15,JEEP,USA,DESCONOCIDO,0.0174816096927737
Hyundai,I10,3400000,6841,1200,Hatchback,5,Gasolina,Manual,Excelente,166000,CELESTE,NEGRO,5,SI,SI,NO,San José,15,HYUNDAI,COREA,GENERALISTA,0.147555170921679
Suzuki,CELERIO GL,3500000,7042,1000,Hatchback,5,Gasolina,Automática/Dual,Excelente,138000,GRIS,NEGRO,4,SI,NO,NO,Heredia,15,SUZUKI,JAPON,GENERALISTA,0.0688879273041973
Citroen,C3,3500000,7042,1400,Hatchback,5,Diesel,Manual,Excelente,125000,GRIS,NEGRO,4,SI,SI,NO,San José,15,CITROEN,FRANCIA,DESCONOCIDO,0.0043271311120727
Suzuki,SX4,3500000,7042,2000,SUV 4WD/AWD,5,Gasolina,Automática/Dual,Muy Bueno,186683,AZUL,GRIS,5,SI,SI,SI,San José,15,SUZUKI,JAPON,GENERALISTA,0.0688879273041973
Mazda,2,3500000,7042,1498,Sedán,5,Gasolina,Manual,Muy Bueno,185000,GRIS,GRIS,4,SI,SI,NO,San José,15,MAZDA,JAPON,GENERALISTA,0.0108178277801817
Nissan,TIIDA,3550000,7143,1600,Sedán,5,Gasolina,Manual,Bueno,162200,NEGRO,NEGRO,4,SI,SI,NO,Heredia,15,NISSAN,JAPON,GENERALISTA,0.0888792730419732
Geely,LC GL,3650000,7344,1300,Hatchback,5,Gasolina,Manual,Excelente,63000,GRIS,BEIGE NEGRO,4,SI,SI,NO,Alajuela,15,GEELY,CHINA,DESCONOCIDO,0.00977931631328429
Mitsubishi,LANCER GLX,3675000,7394,1400,Sedán,5,Gasolina,Manual,Excelente,25100,NEGRO,GRIS Y NEGRO,4,SI,SI,NO,Cartago,15,MITSUBISHI,JAPON,DESCONOCIDO,0.0512332323669407
Mitsubishi,I MIEV,3700000,7445,,Hatchback,5,Eléctrico,Automática/Dual,Excelente,45000,ROJO,NEGRO,5,SI,NO,NO,San José,15,MITSUBISHI,JAPON,DESCONOCIDO,0.0512332323669407
Nissan,TIIDA,3749000,7543,1800,Sedán,5,Gasolina,Manual,Excelente,205000,NEGRO,BEIGE,4,SI,SI,NO,San José,15,NISSAN,JAPON,GENERALISTA,0.0888792730419732
Nissan,TIIDA,3750000,7545,1600,Sedán,5,Gasolina,Manual,Excelente,190000,GRIS,NEGRO,4,SI,SI,SI,Heredia,15,NISSAN,JAPON,GENERALISTA,0.0888792730419732
Nissan,TIIDA,3900000,7847,1600,Sedán,5,Gasolina,Automática/Dual,Excelente,202000,NEGRO,NEGRO,4,SI,SI,SI,San José,15,NISSAN,JAPON,GENERALISTA,0.0888792730419732
Nissan,XTRAIL,3950000,7948,2400,SUV 4WD/AWD,5,Gasolina,Automática/Dual,Bueno,187000,NEGRO,NEGRO,4,SI,SI,NO,Alajuela,15,NISSAN,JAPON,GENERALISTA,0.0888792730419732
Nissan,XTRAIL CLASSIC,4200000,8451,2500,SUV 4WD/AWD,5,Gasolina,Manual,Muy Bueno,211500,DORADO,CAFE,5,SI,SI,NO,Guanacaste,15,NISSAN,JAPON,GENERALISTA,0.0888792730419732
Kia,SOUL,3980000,8008,1600,SUV 2WD,5,Gasolina,Automática/Dual,Excelente,154000,GRIS,GRIS,4,SI,SI,NO,Alajuela,15,KIA,COREA,GENERALISTA,0.0618779749026396
Mazda,3,3995000,8038,1600,Sedán,5,Gasolina,Automática/Dual,Excelente,217000,AZUL,NEGRO,4,SI,SI,SI,San José,15,MAZDA,JAPON,GENERALISTA,0.0108178277801817
Nissan,MURANO,3995000,8038,3500,SUV 4WD/AWD,5,Gasolina,Automática/Dual,Excelente,161000,GRIS,CUERO,5,SI,SI,NO,San José,15,NISSAN,JAPON,GENERALISTA,0.0888792730419732
Mini,COOPER S,4000000,8048,1600,Hatchback,4,Gasolina,Automática/Dual,Muy Bueno,200000,AZUL,NEGRO,3,SI,SI,NO,San José,15,MINI,DESCONOCIDO,DESCONOCIDO,0.00527909995672869
JMC,N601,4000000,8048,2800,Camión 1.0-3.5 ton.,6,Diesel,Manual,Excelente,190000,AZUL,GRIS,4,SI,SI,SI,Alajuela,15,JMC,DESCONOCIDO,DESCONOCIDO,0.000865426222414539
Hyundai,ACCENT,4000000,8048,1400,Sedán,5,Gasolina,Automática/Dual,Excelente,181651,ROJO,NEGRO,4,SI,SI,NO,Alajuela,15,HYUNDAI,COREA,GENERALISTA,0.147555170921679
Suzuki,SWIFT,4000000,8048,1300,Hatchback,5,Gasolina,Manual,Excelente,140000,ROJO,NEGRO,4,SI,NO,NO,Guanacaste,15,SUZUKI,JAPON,GENERALISTA,0.0688879273041973
Suzuki,SX4,4200000,8451,1600,SUV 2WD,5,Gasolina,Manual,Excelente,96000,GRIS,NEGRO,5,SI,SI,NO,Guanacaste,15,SUZUKI,JAPON,GENERALISTA,0.0688879273041973
Hyundai,ELANTRA,4200000,8451,1800,Sedán,5,Gasolina,Automática/Dual,Bueno,203981,BLANCO,NEGRO,4,SI,SI,NO,San José,15,HYUNDAI,COREA,GENERALISTA,0.147555170921679
Toyota,YARIS,4200000,8451,1400,Sedán,5,Gasolina,Automática/Dual,Muy Bueno,250000,GRIS,NEGRO,5,SI,SI,SI,San José,15,TOYOTA,JAPON,GENERALISTA,0.16486369536997
Suzuki,SX4,4200000,8451,1600,Sedán,5,Gasolina,Automática/Dual,Bueno,224367,GRIS PLATA,NEGRO,5,SI,SI,NO,Alajuela,15,SUZUKI,JAPON,GENERALISTA,0.0688879273041973
Kia,SOUL,4250000,8551,1600,Sedán,5,Gasolina,Automática/Dual,Muy Bueno,172199,BLANCO,NEGRO,4,SI,SI,SI,Heredia,15,KIA,COREA,GENERALISTA,0.0618779749026396
Chevrolet,AVEO,4250000,8551,1500,Sedán,5,Híbrido,Manual,Excelente,300000,BLANCO,NEGRO/BEIGE,5,SI,SI,SI,San José,15,CHEVROLET,USA,GENERALISTA,0.0449156209433146
Hyundai,ELANTRA LIMITED,4250000,8551,1800,Sedán,5,Gasolina,Automática/Dual,Excelente,154497,NEGRO,GRIS,5,SI,SI,NO,Limón,15,HYUNDAI,COREA,GENERALISTA,0.147555170921679
Audi,Q7,4250000,8551,3000,SUV 4WD/AWD,7,Gasolina,Automática/Dual,Excelente,110525,NEGRO,NEGRO,5,SI,NO,NO,Heredia,15,AUDI,ALEMANIA,PREMIUM,0.0217221981826049
Nissan,TIIDA,4350000,8753,1600,Sedán,5,Gasolina,Automática/Dual,Muy Bueno,104500,GRIS CLARO,GRIS OSCURO,4,SI,SI,NO,San José,15,NISSAN,JAPON,GENERALISTA,0.0888792730419732
Suzuki,JIMNY,4395000,8843,1300,SUV 4WD/AWD,4,Gasolina,Manual,Muy Bueno,298000,GRIS,GRIS,2,SI,SI,SI,San José,15,SUZUKI,JAPON,GENERALISTA,0.0688879273041973
Nissan,TIIDA,4250000,8551,1600,Sedán,5,Gasolina,Automática/Dual,Excelente,176000,GRIS,GRIS,4,SI,SI,SI,Heredia,15,NISSAN,JAPON,GENERALISTA,0.0888792730419732
Nissan,TIIDA,4300000,8652,1600,Sedán,5,Gasolina,Manual,Excelente,145000,CHAMPAGNE,BEIGE,4,SI,SI,NO,San José,15,NISSAN,JAPON,GENERALISTA,0.0888792730419732
Hyundai,ELANTRA,4300000,8652,1800,Sedán,5,Gasolina,Automática/Dual,Muy Bueno,240199,AZUL,GRIS,4,NO,SI,NO,San José,15,HYUNDAI,COREA,GENERALISTA,0.147555170921679
Suzuki,SX4,4300000,8652,1600,Hatchback,5,Gasolina,Automática/Dual,Muy Bueno,198000,GRIS,GRIS,5,SI,SI,NO,Cartago,15,SUZUKI,JAPON,GENERALISTA,0.0688879273041973
Suzuki,SWIFT,4300000,8652,1200,Sedán,5,Gasolina,Manual,Excelente,140000,BLANCO,NEGRO,4,SI,SI,NO,San José,15,SUZUKI,JAPON,GENERALISTA,0.0688879273041973
Nissan,TIIDA,4375000,8803,1600,Sedán,5,Gasolina,Automática/Dual,Bueno,153700,PLATA,NEGRO,5,SI,SI,NO,San José,15,NISSAN,JAPON,GENERALISTA,0.0888792730419732
Chevrolet,CAPTIVA SPORT,4400000,8853,2400,SUV 2WD,5,Gasolina,Automática/Dual,Excelente,100600,GRIS,GRIS NEGRO,4,SI,SI,NO,San José,15,CHEVROLET,USA,GENERALISTA,0.0449156209433146
Nissan,TIIDA,4400000,8853,1600,Sedán,5,Gasolina,Manual,Excelente,,CHAMPANG,BEIGE,4,SI,SI,NO,Puntarenas,15,NISSAN,JAPON,GENERALISTA,0.0888792730419732
Toyota,YARIS,4450000,8954,1500,Sedán,5,Gasolina,Manual,Excelente,209000,CELESTE,GRIS,5,SI,SI,NO,Alajuela,15,TOYOTA,JAPON,GENERALISTA,0.16486369536997
Nissan,SENTRA SR,4500000,9054,20,Sedán,5,Gasolina,Automática/Dual,Excelente,94000,BLANCO,GRIS,4,SI,SI,NO,San José,15,NISSAN,JAPON,GENERALISTA,0.0888792730419732
Hyundai,ELANTRA GLS,4500000,9054,1500,Sedán,5,Gasolina,Manual,Excelente,160000,CELESTE,NEGRO,4,SI,SI,NO,Cartago,15,HYUNDAI,COREA,GENERALISTA,0.147555170921679
Nissan,TIIDA,4500000,9054,1600,Sedán,5,Gasolina,Automática/Dual,Excelente,163000,NEGRO,NEGRO,4,SI,SI,NO,San José,15,NISSAN,JAPON,GENERALISTA,0.0888792730419732
Hyundai,ELANTRA,4500000,9054,1800,Sedán,5,Gasolina,Automática/Dual,Excelente,157715,PLATEADO,GRIS,4,SI,SI,NO,Heredia,15,HYUNDAI,COREA,GENERALISTA,0.147555170921679
Nissan,TIIDA,4600000,9256,1600,Sedán,5,Gasolina,Manual,Excelente,97232,GRIS,GRIS,4,SI,SI,NO,San José,15,NISSAN,JAPON,GENERALISTA,0.0888792730419732
Volkswagen,JETTA TREND,4500000,9054,2000,Sedán,5,Gasolina,Manual,Muy Bueno,120000,ORO BLANCO META,BEIGE,4,SI,SI,NO,San José,15,VOLKSWAGEN,ALEMANIA,DESCONOCIDO,0.0194720900043271
Suzuki,SX4 LE,4500000,9054,2000,Sedán,5,Gasolina,Automática/Dual,Bueno,282951,BLANCO,BIEGE Y NEGRO,5,SI,SI,NO,San José,15,SUZUKI,JAPON,GENERALISTA,0.0688879273041973
Hyundai,ELANTRA,4500000,9054,1800,Sedán,5,Gasolina,Automática/Dual,Muy Bueno,205996,NEGRO,BEIGE,4,SI,SI,NO,Alajuela,15,HYUNDAI,COREA,GENERALISTA,0.147555170921679
Suzuki,APV,4500000,9054,1600,Microbús/Minivan,2,Gasolina,Manual,Excelente,208000,BLANCO,NEGRO,5,SI,SI,NO,Alajuela,15,SUZUKI,JAPON,GENERALISTA,0.0688879273041973
Toyota,YARIS,4500000,9054,1500,Hatchback,5,Gasolina,Automática/Dual,Excelente,137000,GRIS PLATA,NEGRO,4,SI,SI,NO,Guanacaste,15,TOYOTA,JAPON,GENERALISTA,0.16486369536997
Toyota,YARIS,4550000,9155,1500,Sedán,5,Gasolina,Automática/Dual,Excelente,78500,NEGRO,GRIS,2,SI,SI,SI,Heredia,15,TOYOTA,JAPON,GENERALISTA,0.16486369536997
Hyundai,ACCENT,4600000,9256,1600,Sedán,5,Gasolina,Automática/Dual,Excelente,94000,GRIS PLATA,NEGRO,4,SI,NO,NO,Guanacaste,15,HYUNDAI,COREA,GENERALISTA,0.147555170921679
Chevrolet,CAPTIVA SPORT,4600000,9256,2400,SUV 2WD,5,Gasolina,Automática/Dual,Muy Bueno,133000,BLANCO,NEGRO,5,SI,SI,SI,Cartago,15,CHEVROLET,USA,GENERALISTA,0.0449156209433146
Mini,COOPER,4650000,9356,1600,Hatchback,4,Gasolina,Automática/Dual,Excelente,68000,CHAMPAGNE,NEGRO,3,SI,SI,SI,Cartago,15,MINI,DESCONOCIDO,DESCONOCIDO,0.00527909995672869
